shuffle	jackknife	query	spec	pid	prediCAT	forced_prediCAT	snn	asm	asm_matches
jk7	k5_as_query	O30981_A1-5-_glu	glu	84.03	no_confident_result	glu	1.53830590228818	glu	9
jk7	k5_as_query	O30981_A1-5-_glu	glu	84.03	no_confident_result	glu	1.53830590228818	glu	9
jk7	k5_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	2.80723744072233	hpg|hpg2cl|tyr	9
jk7	k5_as_query	O52820_A2-5-_hpg|hpg2cl	hpg|hpg2cl	87.67	no_confident_result	hpg|hpg2cl	2.80723744072233	hpg|hpg2cl|tyr	9
jk7	k5_as_query	O68006_A1_ile	ile	91.11	no_confident_result	ile	1.34083870668369	ile	9
jk7	k5_as_query	O68006_A1_ile	ile	91.11	no_confident_result	ile	1.34083870668369	ile	9
jk7	k5_as_query	O85168_A2_ser	ser	93.27	no_confident_result	ser	1.56480246604186	ser	9
jk7	k5_as_query	O85168_A2_ser	ser	93.27	no_confident_result	ser	1.56480246604186	ser	9
jk7	k5_as_query	O87314_A1_orn	orn	100	no_confident_result	orn	0.758872631812168	orn	9
jk7	k5_as_query	O87314_A1_orn	orn	100	no_confident_result	orn	0.758872631812168	orn	9
jk7	k5_as_query	O87606_A1_glu	glu	83.43	no_confident_result	no_confident_result	0	glu	9
jk7	k5_as_query	O87606_A1_glu	glu	83.43	no_confident_result	no_confident_result	0	glu	9
jk7	k5_as_query	P11454_A1-2-_ser	ser	99.04	ser	ser	0.698323084509553	ser	9
jk7	k5_as_query	P11454_A1-2-_ser	ser	99.04	ser	ser	0.698323084509553	ser	9
jk7	k5_as_query	P39846_A1_tyr	tyr	83.2	tyr	tyr	0.608899588720234	tyr	9
jk7	k5_as_query	P39846_A1_tyr	tyr	83.2	tyr	tyr	0.608899588720234	tyr	9
jk7	k5_as_query	P48633_A1_cys	cys	61.97	cys	cys	0	cys	9
jk7	k5_as_query	P48633_A1_cys	cys	61.97	cys	cys	0	cys	9
jk7	k5_as_query	P71717_A1_ser|thr	ser|thr	100	no_confident_result	thr	0.817855709180915	ser|thr	9
jk7	k5_as_query	P71717_A1_ser|thr	ser|thr	100	no_confident_result	thr	0.817855709180915	ser|thr	9
jk7	k5_as_query	P94459_A3_tyr	tyr	77.73	no_confident_result	tyr	0.874784405791808	tyr	9
jk7	k5_as_query	P94459_A3_tyr	tyr	77.73	no_confident_result	tyr	0.874784405791808	tyr	9
jk7	k5_as_query	Q01886_A4_aeo	aeo	86.49	no_confident_result	aeo	0.415397019790951	aeo	9
jk7	k5_as_query	Q01886_A4_aeo	aeo	86.49	no_confident_result	aeo	0.415397019790951	aeo	9
jk7	k5_as_query	Q2VQ17_A1_bmt	bmt	56.16	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q2VQ17_A1_bmt	bmt	56.16	no_confident_result	thr	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q50E73_A5-10-_gly	gly	51.92	no_confident_result	gly	0	gly	9
jk7	k5_as_query	Q50E73_A5-10-_gly	gly	51.92	no_confident_result	gly	0	gly	9
jk7	k5_as_query	Q50JA3_A1_thr	thr	52.35	no_confident_result	no_confident_result	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q50JA3_A1_thr	thr	52.35	no_confident_result	no_confident_result	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q51338_A1_thr	thr	99.63	no_confident_result	thr	0.786977501832654	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q51338_A1_thr	thr	99.63	no_confident_result	thr	0.786977501832654	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q54356_A1_pro-4p	pro-4p	35.86	no_confident_result	pro	0	pro-4p	9
jk7	k5_as_query	Q54356_A1_pro-4p	pro-4p	35.86	no_confident_result	pro	0	pro-4p	9
jk7	k5_as_query	Q5DIP3_A3_orn	orn	56.45	no_confident_result	lys	0	orn	9
jk7	k5_as_query	Q5DIP3_A3_orn	orn	56.45	no_confident_result	lys	0	orn	9
jk7	k5_as_query	Q5V8A8_A2_trp	trp	50.81	no_confident_result	no_confident_result	0	trp	9
jk7	k5_as_query	Q5V8A8_A2_trp	trp	50.81	no_confident_result	no_confident_result	0	trp	9
jk7	k5_as_query	Q6VT95_A1-5-_gly	gly	52.6	no_confident_result	gly	0	gly	9
jk7	k5_as_query	Q6VT95_A1-5-_gly	gly	52.6	no_confident_result	gly	0	gly	9
jk7	k5_as_query	Q6YK40_A1_tyr	tyr	98.64	tyr	tyr	1.45382971692012	tyr	9
jk7	k5_as_query	Q6YK40_A1_tyr	tyr	98.64	tyr	tyr	1.45382971692012	tyr	9
jk7	k5_as_query	Q70AZ7_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.67067588421679	hpg|hpg2cl	9
jk7	k5_as_query	Q70AZ7_A1-4-_hpg|hpg2cl	hpg|hpg2cl	100	no_confident_result	hpg|hpg2cl	3.67067588421679	hpg|hpg2cl	9
jk7	k5_as_query	Q70JZ8_A1_asn	asn	98.1	no_confident_result	asn	2.27579976623778	asn	9
jk7	k5_as_query	Q70JZ8_A1_asn	asn	98.1	no_confident_result	asn	2.27579976623778	asn	9
jk7	k5_as_query	Q70JZ9_A1_tyr	tyr	99.22	tyr	tyr	1.50909856382215	tyr	9
jk7	k5_as_query	Q70JZ9_A1_tyr	tyr	99.22	tyr	tyr	1.50909856382215	tyr	9
jk7	k5_as_query	Q70LM6_A3-5-_ala	ala	62.72	no_confident_result	ala	0	ala	9
jk7	k5_as_query	Q70LM6_A3-5-_ala	ala	62.72	no_confident_result	ala	0	ala	9
jk7	k5_as_query	Q83VS0_A10-20-_dab	dab	90.7	no_confident_result	dab	2.16040070146661	dab	9
jk7	k5_as_query	Q83VS0_A10-20-_dab	dab	90.7	no_confident_result	dab	2.16040070146661	dab	9
jk7	k5_as_query	Q83VS1_A4-9-_dhab|dht	dhab|dht	100	dhab|dht	dhab|dht	4.04011418366114	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q83VS1_A4-9-_dhab|dht	dhab|dht	100	dhab|dht	dhab|dht	4.04011418366114	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k5_as_query	Q84BQ4_A1-7-_leu	leu	74.01	leu	leu	0.857009685163109	d-leu|d-val|leu|val	9
jk7	k5_as_query	Q84BQ4_A1-7-_leu	leu	74.01	leu	leu	0.857009685163109	d-leu|d-val|leu|val	9
jk7	k5_as_query	Q884E3_A2_ser	ser	89.41	ser	ser	0.640966290860989	ser	9
jk7	k5_as_query	Q884E3_A2_ser	ser	89.41	ser	ser	0.640966290860989	ser	9
jk7	k5_as_query	Q8CJX2_A1-10-_glu|3-me-glu	glu|3-me-glu	50.68	no_confident_result	asp|bme-asp	0	3-me-glu|glu	9
jk7	k5_as_query	Q8CJX2_A1-10-_glu|3-me-glu	glu|3-me-glu	50.68	no_confident_result	asp|bme-asp	0	3-me-glu|glu	9
jk7	k5_as_query	Q8G982_A1-8-_leu	leu	68.87	no_confident_result	no_confident_result	0	leu	9
jk7	k5_as_query	Q8G982_A1-8-_leu	leu	68.87	no_confident_result	no_confident_result	0	leu	9
jk7	k5_as_query	Q8GAQ3_A1-3-_phe	phe	60	no_confident_result	phe	0	phe	9
jk7	k5_as_query	Q8GAQ3_A1-3-_phe	phe	60	no_confident_result	phe	0	phe	9
jk7	k5_as_query	Q8NJX1_A14_leu|val	leu|val	57.42	no_confident_result	ala	0	leu|val	9
jk7	k5_as_query	Q8NJX1_A14_leu|val	leu|val	57.42	no_confident_result	ala	0	leu|val	9
jk7	k5_as_query	Q8NJX1_A17_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk7	k5_as_query	Q8NJX1_A17_gln	gln	58.62	no_confident_result	gln	0	gln	9
jk7	k5_as_query	Q9S1A9_A1-6-_ser	ser	71.34	ser	ser	0.131570663325892	ser	9
jk7	k5_as_query	Q9S1A9_A1-6-_ser	ser	71.34	ser	ser	0.131570663325892	ser	9
jk7	k5_as_query	Q9Z4X6_A5_asp	asp	92.96	no_confident_result	asp	1.99560724296964	asp	9
jk7	k5_as_query	Q9Z4X6_A5_asp	asp	92.96	no_confident_result	asp	1.99560724296964	asp	9
jk7	k5_as_query	simA_mod6_abu	abu	57.31	no_confident_result	ala	0	abu|ala	9
jk7	k5_as_query	simA_mod6_abu	abu	57.31	no_confident_result	ala	0	abu|ala	9
jk7	k5_as_query	XP_001220460-1_3743_mod1_trp	trp	31.33	no_confident_result	lys	0	trp	9
jk7	k5_as_query	XP_001220460-1_3743_mod1_trp	trp	31.33	no_confident_result	lys	0	trp	9
jk7	k5_as_query	XP_002568558-1_227_mod1_trp	trp	39.88	no_confident_result	no_confident_result	0	trp	9
jk7	k5_as_query	XP_002568558-1_227_mod1_trp	trp	39.88	no_confident_result	no_confident_result	0	trp	9
jk7	k5_as_query	XP_754329-2_1103_mod2_ala	ala	35.09	no_confident_result	trp	0	ala	9
jk7	k5_as_query	XP_754329-2_1103_mod2_ala	ala	35.09	no_confident_result	trp	0	ala	9
jk7	k5_as_query	YP_003712465-1_557_mod1_val	val	100	no_confident_result	val	3.00611943022141	no_call	0
jk7	k5_as_query	YP_003712465-1_557_mod1_val	val	100	no_confident_result	val	3.00611943022141	no_call	0
jk7	k5_as_query	YP_116977-1_584_mod1_thr	thr	52.77	no_confident_result	thr	0	thr	9
jk7	k5_as_query	YP_116977-1_584_mod1_thr	thr	52.77	no_confident_result	thr	0	thr	9
jk7	k5_as_query	YP_631961-1_5832_mod5_val	val	47.42	no_confident_result	leu	0	val	9
jk7	k5_as_query	YP_631961-1_5832_mod5_val	val	47.42	no_confident_result	leu	0	val	9
jk7	k5_as_query	YP_631961-1_9179_mod6_ser	ser	92.5	no_confident_result	ser	1.48147313814701	dpr|ser	9
jk7	k5_as_query	YP_631961-1_9179_mod6_ser	ser	92.5	no_confident_result	ser	1.48147313814701	dpr|ser	9
jk7	k5_as_query	YP_702283-1_1525_mod2_fhorn	fhorn	53.66	no_confident_result	no_confident_result	0	fhorn	9
jk7	k5_as_query	YP_702283-1_1525_mod2_fhorn	fhorn	53.66	no_confident_result	no_confident_result	0	fhorn	9
jk7	k5_as_query	ZP_10287804-1_2037_mod2_asn	asn	100	no_confident_result	d-asn	1.87103563072117	asn|d-asn	9
jk7	k5_as_query	ZP_10287804-1_2037_mod2_asn	asn	100	no_confident_result	d-asn	1.87103563072117	asn|d-asn	9
jk7	k6_as_query	ADL64235_433_mod1_val	val	44.4	no_confident_result	ala	0	ile|val	9
jk7	k6_as_query	ADL64235_433_mod1_val	val	44.4	no_confident_result	ala	0	ile|val	9
jk7	k6_as_query	AEC14349-1_24_mod1_val	val	40.04	no_confident_result	val	0	val	9
jk7	k6_as_query	AEC14349-1_24_mod1_val	val	40.04	no_confident_result	val	0	val	9
jk7	k6_as_query	AFZ61501-1_1515_mod2_glu	glu	73.06	no_confident_result	glu	0.53903728977242	glu	9
jk7	k6_as_query	AFZ61501-1_1515_mod2_glu	glu	73.06	no_confident_result	glu	0.53903728977242	glu	9
jk7	k6_as_query	AGC65514-1_530_mod1_val	val	47.33	val	val	0	goh-val|val	9
jk7	k6_as_query	AGC65514-1_530_mod1_val	val	47.33	val	val	0	goh-val|val	9
jk7	k6_as_query	AGC65515-1_442_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	no_call	0
jk7	k6_as_query	AGC65515-1_442_mod1_tyr	tyr	50.88	no_confident_result	tyr	0	no_call	0
jk7	k6_as_query	AGZ15460-1_476_mod1_noh-val	noh-val	100	no_confident_result	noh-val	1.78629487267223	noh-val	9
jk7	k6_as_query	AGZ15460-1_476_mod1_noh-val	noh-val	100	no_confident_result	noh-val	1.78629487267223	noh-val	9
jk7	k6_as_query	AHF21228-1_12993_mod10_glu	glu	49.9	no_confident_result	glu	0	glu	9
jk7	k6_as_query	AHF21228-1_12993_mod10_glu	glu	49.9	no_confident_result	glu	0	glu	9
jk7	k6_as_query	AHH53507-1_2589_mod3_ala	ala	100	ala	ala	0.703425912032879	ala	9
jk7	k6_as_query	AHH53507-1_2589_mod3_ala	ala	100	ala	ala	0.703425912032879	ala	9
jk7	k6_as_query	AHZ20774-1_1541_mod2_gln	gln	100	no_confident_result	gln	0.814066180311473	d-gln|d-leu|gln	9
jk7	k6_as_query	AHZ20774-1_1541_mod2_gln	gln	100	no_confident_result	gln	0.814066180311473	d-gln|d-leu|gln	9
jk7	k6_as_query	AHZ20781-1_1540_mod2_thr	thr	100	thr	thr	0.807435851551605	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	AHZ20781-1_1540_mod2_thr	thr	100	thr	thr	0.807435851551605	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	AHZ34232-1_480_mod1_leu	leu	71.7	no_confident_result	leu	0.0809410238503393	d-leu|d-val|leu|val	9
jk7	k6_as_query	AHZ34232-1_480_mod1_leu	leu	71.7	no_confident_result	leu	0.0809410238503393	d-leu|d-val|leu|val	9
jk7	k6_as_query	BGC0000299_ERG36782-1_467_mod1_thr	thr	100	no_confident_result	no_confident_result	1.71051075201402	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000299_ERG36782-1_467_mod1_thr	thr	100	no_confident_result	no_confident_result	1.71051075201402	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000314_WP_010369430-1_2041_mod2_ile	ile	100	no_confident_result	ile|d-leu	0.666970695337004	d-leu|ile	9
jk7	k6_as_query	BGC0000314_WP_010369430-1_2041_mod2_ile	ile	100	no_confident_result	ile|d-leu	0.666970695337004	d-leu|ile	9
jk7	k6_as_query	BGC0000369_AHZ20781-1_481_mod1_thr	thr	100	thr	thr	0.753699032019073	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000369_AHZ20781-1_481_mod1_thr	thr	100	thr	thr	0.753699032019073	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000376_BAP16684-1_33_mod1_trp|6cl-trp	trp|6cl-trp	39.24	no_confident_result	phe|tyr	0	6cl-trp|trp	9
jk7	k6_as_query	BGC0000376_BAP16684-1_33_mod1_trp|6cl-trp	trp|6cl-trp	39.24	no_confident_result	phe|tyr	0	6cl-trp|trp	9
jk7	k6_as_query	BGC0000398_AFH75330-1_1625_mod2_leu	leu	72.9	leu	leu	0.274298667575721	leu	9
jk7	k6_as_query	BGC0000398_AFH75330-1_1625_mod2_leu	leu	72.9	leu	leu	0.274298667575721	leu	9
jk7	k6_as_query	BGC0000414_BAO84868-1_386_mod1_me-tyr	me-tyr	50.62	no_confident_result	4-5-dehydro-arg|me-tyr	0	me-tyr	9
jk7	k6_as_query	BGC0000414_BAO84868-1_386_mod1_me-tyr	me-tyr	50.62	no_confident_result	4-5-dehydro-arg|me-tyr	0	me-tyr	9
jk7	k6_as_query	BGC0000416_CBJ90287-1_561_mod1_leu	leu	100	no_confident_result	leu	2.89119486327849	no_call	0
jk7	k6_as_query	BGC0000416_CBJ90287-1_561_mod1_leu	leu	100	no_confident_result	leu	2.89119486327849	no_call	0
jk7	k6_as_query	BGC0000419_AIG79243-1_1041_mod2_bht	bht	98.74	no_confident_result	bht	1.90096036391628	bht	9
jk7	k6_as_query	BGC0000419_AIG79243-1_1041_mod2_bht	bht	98.74	no_confident_result	bht	1.90096036391628	bht	9
jk7	k6_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	d-athr	91.16	no_confident_result	no_confident_result	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000425_AFH75322-1_1653_mod2_d-athr	d-athr	91.16	no_confident_result	no_confident_result	0	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	BGC0000439_AHH53507-1_5197_mod5_gly	gly	100	gly	gly	0.855672441341155	gly	9
jk7	k6_as_query	BGC0000439_AHH53507-1_5197_mod5_gly	gly	100	gly	gly	0.855672441341155	gly	9
jk7	k6_as_query	BGC0000449_AHF21228-1_12993_mod10_glu	glu	49.9	no_confident_result	glu	0	glu	9
jk7	k6_as_query	BGC0000449_AHF21228-1_12993_mod10_glu	glu	49.9	no_confident_result	glu	0	glu	9
jk7	k6_as_query	BGC0000449_AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.93545720509269	ser	9
jk7	k6_as_query	BGC0000449_AHF21228-1_8208_mod6_ser	ser	100	no_confident_result	ser	2.93545720509269	ser	9
jk7	k6_as_query	BGC0000463_AGM14933-1_4773_mod5_gln	gln	71.08	no_confident_result	ser	0.306454098797558	gln|ser	9
jk7	k6_as_query	BGC0000463_AGM14933-1_4773_mod5_gln	gln	71.08	no_confident_result	ser	0.306454098797558	gln|ser	9
jk7	k6_as_query	BGC0000464_CDG17982-1_2738_mod3_pro	pro	95.69	no_confident_result	pro	0.724468243824249	no_call	0
jk7	k6_as_query	BGC0000464_CDG17982-1_2738_mod3_pro	pro	95.69	no_confident_result	pro	0.724468243824249	no_call	0
jk7	k6_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	4oh-5oh-orn	52.88	no_confident_result	no_confident_result	0	4oh-5oh-hty|4oh-5oh-orn	9
jk7	k6_as_query	BGC0001035_EPE34341-1_3930_mod4_4oh-5oh-orn	4oh-5oh-orn	52.88	no_confident_result	no_confident_result	0	4oh-5oh-hty|4oh-5oh-orn	9
jk7	k6_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	thr	thr	0.48231871663573	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	BGC0001113_AIC32693-1_544_mod1_thr	thr	81.65	thr	thr	0.48231871663573	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	BGC0001125_AIW82283-1_552_mod1_deoxy-thr	deoxy-thr	97.34	no_confident_result	deoxy-thr	1.08257783101373	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	BGC0001125_AIW82283-1_552_mod1_deoxy-thr	deoxy-thr	97.34	no_confident_result	deoxy-thr	1.08257783101373	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	BGC0001133_XBJ1_0774_2057_mod2_leu	leu	96.76	no_confident_result	leu	1.79763376205938	leu	9
jk7	k6_as_query	BGC0001133_XBJ1_0774_2057_mod2_leu	leu	96.76	no_confident_result	leu	1.79763376205938	leu	9
jk7	k6_as_query	BGC0001168_509516289_4_mod1_arg	arg	38.56	no_confident_result	tyr	0	arg	9
jk7	k6_as_query	BGC0001168_509516289_4_mod1_arg	arg	38.56	no_confident_result	tyr	0	arg	9
jk7	k6_as_query	CBG75492_4248_mod4_orn	orn	100	no_confident_result	orn	0.777445742613901	orn	9
jk7	k6_as_query	CBG75492_4248_mod4_orn	orn	100	no_confident_result	orn	0.777445742613901	orn	9
jk7	k6_as_query	CCJ67637-1_576_mod1_d-leu	d-leu	78.96	no_confident_result	leu	1.32056656616917	d-leu|d-val|leu|val	9
jk7	k6_as_query	CCJ67637-1_576_mod1_d-leu	d-leu	78.96	no_confident_result	leu	1.32056656616917	d-leu|d-val|leu|val	9
jk7	k6_as_query	CCJ67639-1_619_mod1_d-gln	d-gln	80.71	no_confident_result	d-gln	1.11071877461342	d-gln|d-leu|gln	9
jk7	k6_as_query	CCJ67639-1_619_mod1_d-gln	d-gln	80.71	no_confident_result	d-gln	1.11071877461342	d-gln|d-leu|gln	9
jk7	k6_as_query	EFE73312-1_1526_mod2_thr	thr	100	no_confident_result	ser	2.25938075798607	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	EFE73312-1_1526_mod2_thr	thr	100	no_confident_result	ser	2.25938075798607	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	EFE73313-1_2638_mod3_gly	gly	100	no_confident_result	gly	0.891540740167702	gly	9
jk7	k6_as_query	EFE73313-1_2638_mod3_gly	gly	100	no_confident_result	gly	0.891540740167702	gly	9
jk7	k6_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	4oh-5oh-hty	52.88	no_confident_result	no_confident_result	0	4oh-5oh-hty|4oh-5oh-orn	9
jk7	k6_as_query	EPE34341-1_3930_mod4_4oh-5oh-hty	4oh-5oh-hty	52.88	no_confident_result	no_confident_result	0	4oh-5oh-hty|4oh-5oh-orn	9
jk7	k6_as_query	EWS95124_3485_mod4_tyr	tyr	57.23	no_confident_result	no_confident_result	0	tyr	9
jk7	k6_as_query	EWS95124_3485_mod4_tyr	tyr	57.23	no_confident_result	no_confident_result	0	tyr	9
jk7	k6_as_query	EWS95124_9_mod1_gly	gly	62.04	no_confident_result	no_confident_result	0	gly|sar	9
jk7	k6_as_query	EWS95124_9_mod1_gly	gly	62.04	no_confident_result	no_confident_result	0	gly|sar	9
jk7	k6_as_query	NP_216899-1_570_mod1_thr	thr	100	no_confident_result	ser|thr	0.87484433797254	ser|thr	9
jk7	k6_as_query	NP_216899-1_570_mod1_thr	thr	100	no_confident_result	ser|thr	0.87484433797254	ser|thr	9
jk7	k6_as_query	O05819_A1_lys	lys	100	lys	lys	0.839922401704646	lys	9
jk7	k6_as_query	O05819_A1_lys	lys	100	lys	lys	0.839922401704646	lys	9
jk7	k6_as_query	O30980_A2-8-_gln	gln	100	glu	glu	0.820525548227111	gln|glu	9
jk7	k6_as_query	O30980_A2-8-_gln	gln	100	glu	glu	0.820525548227111	gln|glu	9
jk7	k6_as_query	O33743_A2-6-_gln	gln	51.75	no_confident_result	gln	0	d-gln|d-leu|gln	9
jk7	k6_as_query	O33743_A2-6-_gln	gln	51.75	no_confident_result	gln	0	d-gln|d-leu|gln	9
jk7	k6_as_query	O33743_A3-7-_tyr	tyr	63.3	no_confident_result	phe	0.0902024926157077	tyr	9
jk7	k6_as_query	O33743_A3-7-_tyr	tyr	63.3	no_confident_result	phe	0.0902024926157077	tyr	9
jk7	k6_as_query	O52820_A3-6-_bht|tyr	bht|tyr	91.57	bht	bht	1.68261637512757	bht|tyr	9
jk7	k6_as_query	O52820_A3-6-_bht|tyr	bht|tyr	91.57	bht	bht	1.68261637512757	bht|tyr	9
jk7	k6_as_query	O68006_A5_ile	ile	89.21	no_confident_result	ile	1.48777746087462	ile	9
jk7	k6_as_query	O68006_A5_ile	ile	89.21	no_confident_result	ile	1.48777746087462	ile	9
jk7	k6_as_query	O85168_A1_ser	ser	97.69	no_confident_result	no_confident_result	0	ser	9
jk7	k6_as_query	O85168_A1_ser	ser	97.69	no_confident_result	no_confident_result	0	ser	9
jk7	k6_as_query	O85168_A7_dhab|dht|thr	dhab|dht|thr	60.61	no_confident_result	thr	0	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	O85168_A7_dhab|dht|thr	dhab|dht|thr	60.61	no_confident_result	thr	0	athr|deoxy-thr|dhab|dht|ser|thr	9
jk7	k6_as_query	O87606_A2_orn	orn	75.19	orn	orn	0.292017568430891	orn	9
jk7	k6_as_query	O87606_A2_orn	orn	75.19	orn	orn	0.292017568430891	orn	9
jk7	k6_as_query	P07702_A1_aad	aad	63.05	no_confident_result	aad	0	aad	9
jk7	k6_as_query	P07702_A1_aad	aad	63.05	no_confident_result	aad	0	aad	9
jk7	k6_as_query	P0C062_A1-1-_phe	phe	65.12	phe	phe	0.0651530691834539	phe	9
jk7	k6_as_query	P0C062_A1-1-_phe	phe	65.12	phe	phe	0.0651530691834539	phe	9
jk7	k6_as_query	P0C064_A2-3-_val	val	96.48	val	val	1.0731942860519	val	9
jk7	k6_as_query	P0C064_A2-3-_val	val	96.48	val	val	1.0731942860519	val	9
jk7	k6_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	1.03235537774974	orn	9
jk7	k6_as_query	P0C064_A3-4-_orn	orn	97.15	orn	orn	1.03235537774974	orn	9
jk7	k6_as_query	P19787_A1_aad	aad	100	aad	aad	1.54150418106722	aad	9
jk7	k6_as_query	P19787_A1_aad	aad	100	aad	aad	1.54150418106722	aad	9
jk7	k6_as_query	P45745_A1-2-_gly	gly	100	no_confident_result	gly	0.863665031758089	gly	9
jk7	k6_as_query	P45745_A1-2-_gly	gly	100	no_confident_result	gly	0.863665031758089	gly	9
jk7	k6_as_query	P94459_A2_glu	glu	82.44	glu	glu	0.495963196917151	gln|glu	9
jk7	k6_as_query	P94459_A2_glu	glu	82.44	glu	glu	0.495963196917151	gln|glu	9
jk7	k6_as_query	P94873_A1_aad	aad	64.24	no_confident_result	aad	0.0173695895102885	aad	9
jk7	k6_as_query	P94873_A1_aad	aad	64.24	no_confident_result	aad	0.0173695895102885	aad	9
jk7	k6_as_query	P94873_A2_cys	cys	66.35	cys	cys	0.0447724651868187	cys	9
jk7	k6_as_query	P94873_A2_cys	cys	66.35	cys	cys	0.0447724651868187	cys	9
jk7	k6_as_query	Q04747_A1-4-_val	val	77.54	val	val	0.503863975152903	val	9
jk7	k6_as_query	Q04747_A1-4-_val	val	77.54	val	val	0.503863975152903	val	9
jk7	k6_as_query	Q04747_A2-5-_asp	asp	69.92	asp	asp	0.0551098366975838	asp	9
jk7	k6_as_query	Q04747_A2-5-_asp	asp	69.92	asp	asp	0.0551098366975838	asp	9
jk7	k6_as_query	Q09164_A2_leu	leu	62.55	leu	leu	0	leu	9
jk7	k6_as_query	Q09164_A2_leu	leu	62.55	leu	leu	0	leu	9
jk7	k6_as_query	Q09164_A4_val	val	64.52	no_confident_result	val	0	val	9
jk7	k6_as_query	Q09164_A4_val	val	64.52	no_confident_result	val	0	val	9
jk7	k6_as_query	Q50857_A1_ala	ala	25.67	no_confident_result	phe-ac	0	ala	9
jk7	k6_as_query	Q50857_A1_ala	ala	25.67	no_confident_result	phe-ac	0	ala	9
jk7	k6_as_query	Q51338_A2_thr	thr	99.63	no_confident_result	thr	0.882072949028512	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	Q51338_A2_thr	thr	99.63	no_confident_result	thr	0.882072949028512	athr|bmt|d-athr|d-thr|dhab|dhabu|dht|nme-thr|thr	9
jk7	k6_as_query	Q56950a_A1_dhb|sal	dhb|sal	100	no_confident_result	dhb|sal	0.84548450265639	dhb|sal	9
jk7	k6_as_query	Q56950a_A1_dhb|sal	dhb|sal	100	no_confident_result	dhb|sal	0.84548450265639	dhb|sal	9
jk7	k6_as_query	Q5DIV7_A3_ser	ser	94.98	no_confident_result	ser	2.77836413646181	ser	9
jk7	k6_as_query	Q5DIV7_A3_ser	ser	94.98	no_confident_result	ser	2.77836413646181	ser	9
jk7	k6_as_query	Q5DIV8_A2-6-_horn	horn	99.05	no_confident_result	horn	1.54194789743729	horn	9
jk7	k6_as_query	Q5DIV8_A2-6-_horn	horn	99.05	no_confident_result	horn	1.54194789743729	horn	9
jk7	k6_as_query	Q70AZ7_A3-6-_bht	bht	100	bht	bht	3.16537651554518	bht	9
jk7	k6_as_query	Q70AZ7_A3-6-_bht	bht	100	bht	bht	3.16537651554518	bht	9
jk7	k6_as_query	Q70K00_A1_ser	ser	99.07	ser	ser	2.12579202075635	ser	9
